course_id,title,level
2165,Creative Problem Solving,Beginner|Intermediate|Advanced
2166,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,Beginner|Intermediate|Advanced
2167,End-to-End Machine Learning with TensorFlow on GCP,Beginner|Intermediate|Advanced
2168,Accounting Analysis II: Measurement and Disclosure of Liabilities,Beginner|Intermediate|Advanced
2169,AR (Augmented Reality) & Video Streaming Services Emerging Technologies,Beginner|Intermediate|Advanced
2170,Social Science Approaches to the Study of Chinese Society Part 1,Beginner|Intermediate|Advanced
2171,Social Science Approaches to the Study of Chinese Society Part 2,Beginner|Intermediate|Advanced
2172,Computer Vision - Image Basics with OpenCV and Python,Beginner|Intermediate|Advanced
2173,Measuring and Maximizing Impact of COVID-19 Contact Tracing,Beginner|Intermediate|Advanced
2174,Supply Chain Analytics Essentials,Beginner|Intermediate|Advanced
2175,Country Level Economics: Macroeconomic Variables and Markets,Beginner|Intermediate|Advanced
2176,AI For Everyone,Beginner|Intermediate|Advanced
2177,"Save, Load and Export Models with Keras",Beginner|Intermediate|Advanced
2178,Advanced Content and Social Tactics to Optimize SEO,Beginner|Intermediate|Advanced
2179,Data Structures and Performance,Beginner|Intermediate|Advanced
2180,Data Structures and Performance,Beginner|Intermediate|Advanced
2181,Leadership Through Marketing,Beginner|Intermediate|Advanced
2182,Lesson | Express Yourself: Pronunciation,Beginner|Intermediate|Advanced
2183,Excel Skills for Business: Intermediate I,Beginner|Intermediate|Advanced
2184,Optical Efficiency and Resolution,Beginner|Intermediate|Advanced
2185,Introduction to API Testing using JMeter Tool,Beginner|Intermediate|Advanced
2186,Analysing Complexity,Beginner|Intermediate|Advanced
2187,Presentation skills: Public Speaking Project,Beginner|Intermediate|Advanced
2188,A Business Approach to Sustainable Landscape Restoration,Beginner|Intermediate|Advanced
2189,Human Resources Management Capstone: HR for People Managers,Beginner|Intermediate|Advanced
2190,Statistics with SAS,Beginner|Intermediate|Advanced
2191,Applied Machine Learning in Python,Beginner|Intermediate|Advanced
2192,Semiconductor Physics,Beginner|Intermediate|Advanced
2193,Major and Principal Gifts,Beginner|Intermediate|Advanced
2194,Systems and Application Security,Beginner|Intermediate|Advanced
2195,The Cosmopolitan Medieval Arabic World,Beginner|Intermediate|Advanced
2196,Launch Strategy: 5 Steps to Capstone Experience,Beginner|Intermediate|Advanced
2197,Introduction to Chemistry:  Structures and Solutions,Beginner|Intermediate|Advanced
2198,Sample-based Learning Methods,Beginner|Intermediate|Advanced
2199,Agile with Atlassian Jira,Beginner|Intermediate|Advanced
2200,Cyber Security in Manufacturing,Beginner|Intermediate|Advanced
2201,Excel Fundamentals for Data Analysis,Beginner|Intermediate|Advanced
2202,Hyperparameter Tuning with Keras Tuner,Beginner|Intermediate|Advanced
2203,Introduction to Portfolio Construction and Analysis with Python,Beginner|Intermediate|Advanced
2204,Opioid Epidemic: From Evidence to Impact,Beginner|Intermediate|Advanced
2205,The Science of Well-Being,Beginner|Intermediate|Advanced
2206,Introduction to Multilingual and Multicultural Education,Beginner|Intermediate|Advanced
2207,The Korean Economic Development,Beginner|Intermediate|Advanced
2208,1E Test: How Computers Work,Beginner|Intermediate|Advanced
2209,Developing FPGA-accelerated cloud applications with SDAccel: Practice,Beginner|Intermediate|Advanced
2210,Algorithmic Toolbox,Beginner|Intermediate|Advanced
2211,Copyright for Multimedia,Beginner|Intermediate|Advanced
2212,Algorithms on Graphs,Beginner|Intermediate|Advanced
2213,Getting Started with SAS Programming,Beginner|Intermediate|Advanced
2214,Construction Scheduling,Beginner|Intermediate|Advanced
2215,Data Science for Business Innovation,Beginner|Intermediate|Advanced
2216,"Emergency Care: Pregnancy, Infants, and Children",Beginner|Intermediate|Advanced
2217,Nursing Informatics Leadership Theory and Practice,Beginner|Intermediate|Advanced
2218,Data Privacy Fundamentals,Beginner|Intermediate|Advanced
2219,"Problem Solving, Python Programming, and Video Games",Beginner|Intermediate|Advanced
2220,Learning Technologies Foundations and Applications,Beginner|Intermediate|Advanced
2221,"High Performance Collaboration: Leadership, Teamwork, and Negotiation",Beginner|Intermediate|Advanced
2222,Bridging healthcare and society,Beginner|Intermediate|Advanced
2223,Secure Networked System with Firewall and IDS,Beginner|Intermediate|Advanced
2224,Advanced App Development in Android Capstone,Beginner|Intermediate|Advanced
2225,Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII),Beginner|Intermediate|Advanced
2226,Career Options: Exploring a New Career,Beginner|Intermediate|Advanced
2227,Major Depression in the Population: A Public Health Approach,Beginner|Intermediate|Advanced
2228,Violence Against Healthcare,Beginner|Intermediate|Advanced
2229,"Introduction to Trading, Machine Learning & GCP",Beginner|Intermediate|Advanced
2230,Reducing Gun Violence in America: Evidence for Change,Beginner|Intermediate|Advanced
2231,Teach English Now! Theories of Second Language Acquisition,Beginner|Intermediate|Advanced
2232,Teach English Now! Theories of Second Language Acquisition,Beginner|Intermediate|Advanced
2233,Portfolio and Risk Management,Beginner|Intermediate|Advanced
2234,Exploring Beethoven's Piano Sonatas Part 6,Beginner|Intermediate|Advanced
2235,U101: Understanding College and College Life,Beginner|Intermediate|Advanced
2236,Create a User Interface in Unity Part 2 - World-Space Canvas,Beginner|Intermediate|Advanced
2237,English/French Translator: Long Short Term Memory Networks,Beginner|Intermediate|Advanced
2238,Fundamentals of Organization,Beginner|Intermediate|Advanced
2239,Epidemics,Beginner|Intermediate|Advanced
2240,Disaster Risk Management and Korean Policies,Beginner|Intermediate|Advanced
2241,"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",Beginner|Intermediate|Advanced
2242,Mastering Data Analysis in Excel,Beginner|Intermediate|Advanced
2243,First Order Optical System Design,Beginner|Intermediate|Advanced
2244,Academic Discussions in English,Beginner|Intermediate|Advanced
2245,"Technology Commercialization, Part 1: Setting up your Idea Filtering System",Beginner|Intermediate|Advanced
2246,Six Sigma Tools for Improve and Control,Beginner|Intermediate|Advanced
2247,Ignite Your Everyday Creativity,Beginner|Intermediate|Advanced
2248,"Ethics, Technology and Engineering",Beginner|Intermediate|Advanced
2249,Techniques for Teaching Adjectives and Adjective Clauses,Beginner|Intermediate|Advanced
2250,"Career planning: Your career, your life",Beginner|Intermediate|Advanced
2251,Data for Machine Learning,Beginner|Intermediate|Advanced
2252,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,Beginner|Intermediate|Advanced
2253,Deep Learning in Computer Vision,Beginner|Intermediate|Advanced
2254,Essential Design Principles for Tableau,Beginner|Intermediate|Advanced
2255,Kinetics: Studying Spacecraft Motion,Beginner|Intermediate|Advanced
2256,Intercultural Management,Beginner|Intermediate|Advanced
2257,Principles of Corporate Finance �  A Tale of Value,Beginner|Intermediate|Advanced
2258,Basic Image Classification with TensorFlow,Beginner|Intermediate|Advanced
2259,American Contract Law II,Beginner|Intermediate|Advanced
2260,Database Management Essentials,Beginner|Intermediate|Advanced
2261,Introduction to Molecular Spectroscopy,Beginner|Intermediate|Advanced
2262,Trauma Emergencies and Care,Beginner|Intermediate|Advanced
2263,ICT in Primary Education: Transforming children's learning across the curriculum,Beginner|Intermediate|Advanced
2264,Politics and Economics of International Energy,Beginner|Intermediate|Advanced
2265,Magic in the Middle Ages,Beginner|Intermediate|Advanced
2266,3D Art and Audio Pipeline,Beginner|Intermediate|Advanced
2267,Public Policy Challenges of the 21st Century,Beginner|Intermediate|Advanced
2268,Systems Science and Obesity,Beginner|Intermediate|Advanced
2269,"Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation",Beginner|Intermediate|Advanced
2270,Marketing Management II,Beginner|Intermediate|Advanced
2271,Building on the SIR Model,Beginner|Intermediate|Advanced
2272,Moving to the Cloud,Beginner|Intermediate|Advanced
2273,Applying Data Analytics in Finance,Beginner|Intermediate|Advanced
2274,Introduction to Ordinary Differential Equations,Beginner|Intermediate|Advanced
2275,Introduction to Topic Modeling for Business,Beginner|Intermediate|Advanced
2276,Mountains 101,Beginner|Intermediate|Advanced
2277,"Revolutionary Ideas: Utility, Justice, Equality, Freedom",Beginner|Intermediate|Advanced
2278,Developing Android Apps with App Inventor,Beginner|Intermediate|Advanced
2279,Strategic management: Be competitive,Beginner|Intermediate|Advanced
2280,Understanding Research Methods,Beginner|Intermediate|Advanced
2281,Digital transformation of megapolises: from zero to #1 in UN digital e-government ranking,Beginner|Intermediate|Advanced
2282,Introduction to Computer Programming,Beginner|Intermediate|Advanced
2283,Creativity Toolkit I: Changing Perspectives,Beginner|Intermediate|Advanced
2284,Automated Reasoning: Symbolic Model Checking,Beginner|Intermediate|Advanced
2285,Presentation skills:  Effective Presentation Delivery,Beginner|Intermediate|Advanced
2286,Lean Software Development,Beginner|Intermediate|Advanced
2287,Introduction to High-Throughput Materials Development,Beginner|Intermediate|Advanced
2288,Become a JavaScript Pro with these 7 Skills,Beginner|Intermediate|Advanced
2289,Introduction to Enterprise Resiliency,Beginner|Intermediate|Advanced
2290,Urgent Optimism: How to Turn Foresight into Action,Beginner|Intermediate|Advanced
2291,"App Deployment, Debugging, and Performance",Beginner|Intermediate|Advanced
2292,Design your own trading strategy � Culminating Project,Beginner|Intermediate|Advanced
2293,The Power of Macroeconomics: Economic Principles in the Real World,Beginner|Intermediate|Advanced
2294,Surviving Disruptive Technologies (On Demand),Beginner|Intermediate|Advanced
2295,Networking in Google Cloud: Defining and Implementing Networks,Beginner|Intermediate|Advanced
2296,America's Unwritten Constitution,Beginner|Intermediate|Advanced
2297,Brand & Content Marketing,Beginner|Intermediate|Advanced
2298,Create a Google Video Ads Sequence Campaign,Beginner|Intermediate|Advanced
2299,Sustainable Fashion,Beginner|Intermediate|Advanced
2300,Managing Employee Compensation,Beginner|Intermediate|Advanced
2301,Performance Assessment in the Virtual Classroom,Beginner|Intermediate|Advanced
2302,Pro Tools Basics,Beginner|Intermediate|Advanced
2303,Programming for the Internet of Things Project,Beginner|Intermediate|Advanced
2304,Predictive Analytics for Business with H2O in R,Beginner|Intermediate|Advanced
2305,Sales Management,Beginner|Intermediate|Advanced
2306,AI Workflow: Business Priorities and Data Ingestion,Beginner|Intermediate|Advanced
2307,Big History - From the Big Bang until Today,Beginner|Intermediate|Advanced
2308,Create your first Java project using jGRASP,Beginner|Intermediate|Advanced
2309,Essentials for English Speeches and Presentations  ???????,Beginner|Intermediate|Advanced
2310,A Life of Happiness and Fulfillment,Beginner|Intermediate|Advanced
2311,Java Programming: Principles of Software Design,Beginner|Intermediate|Advanced
2312,Legal aspects of conducting business in Russia,Beginner|Intermediate|Advanced
2313,Lesson | Get Ready for the Interview,Beginner|Intermediate|Advanced
2314,Building a Toolkit for Your Sales Process,Beginner|Intermediate|Advanced
2315,Blockchain Opportunity Analysis,Beginner|Intermediate|Advanced
2316,Building Classroom Community Using Flipgrid,Beginner|Intermediate|Advanced
2317,The entrepreneur's guide for beginners,Beginner|Intermediate|Advanced
2318,Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,Beginner|Intermediate|Advanced
2319,3-Axis Machining with Autodesk Fusion 360,Beginner|Intermediate|Advanced
2320,SEL Capstone,Beginner|Intermediate|Advanced
2321,System Validation (3): Requirements by modal formulas,Beginner|Intermediate|Advanced
2322,Media ethics & governance,Beginner|Intermediate|Advanced
2323,The Manager's Toolkit: A Practical Guide to Managing People at Work,Beginner|Intermediate|Advanced
2324,Translation in Practice,Beginner|Intermediate|Advanced
2325,Foundations of Teaching for Learning: Learners and Learning,Beginner|Intermediate|Advanced
2326,Chicken Behaviour and Welfare,Beginner|Intermediate|Advanced
2327,Concurrent Programming in Java,Beginner|Intermediate|Advanced
2328,Building Machine Learning Pipelines in PySpark MLlib,Beginner|Intermediate|Advanced
2329,Basic System Programming on IBM Z,Beginner|Intermediate|Advanced
2330,Python Data Analysis,Beginner|Intermediate|Advanced
2331,Disability Awareness and Support,Beginner|Intermediate|Advanced
2332,Modern Art & Ideas,Beginner|Intermediate|Advanced
2333,Creating New BigQuery Datasets and Visualizing Insights,Beginner|Intermediate|Advanced
2334,Create a Mortgage Payment Calculator in Google Sheets,Beginner|Intermediate|Advanced
2335,Deploying Machine Learning Models,Beginner|Intermediate|Advanced
2336,Measuring Disease in Epidemiology,Beginner|Intermediate|Advanced
2337,Create a Home Affordability Worksheet in Google Sheets,Beginner|Intermediate|Advanced
2338,How To Create a Website in a Weekend! (Project-Centered Course),Beginner|Intermediate|Advanced
2339,Leading Change in Health Informatics,Beginner|Intermediate|Advanced
2340,Cities are back in town : sociolog�a urbana para un mundo globalizado,Beginner|Intermediate|Advanced
